"Date","Time","SP Coccion Z1","Temp Coccion Z1","Temp Combustion Z1","SP Coccion Z2","Temp Coccion Z2","Temp Combustion Z2","Tiempo Coccion [centesimas de seg]","Quemador 1","Quemador 2","Quemador 3","Llama Z1","Llama Z2"
"2025/04/06","22:07:03","260","248","440","260","243","453","1412","1","1","1","41","57"
"2025/04/06","22:08:03","260","249","441","260","244","453","1412","1","1","1","38","53"
"2025/04/06","22:09:03","260","250","442","260","245","452","1412","1","1","1","34","51"
"2025/04/06","22:10:03","260","250","442","260","246","452","1412","1","1","1","16","49"
"2025/04/06","22:11:03","260","251","438","260","247","451","1412","1","1","1","2","51"
"2025/04/06","22:12:03","260","252","427","260","248","451","1412","1","1","1","1","47"
"2025/04/06","22:13:03","260","253","417","260","249","450","1412","1","1","1","1","52"
"2025/04/06","22:14:03","260","253","408","260","250","450","1412","1","1","1","1","49"
"2025/04/06","22:15:03","260","254","401","260","251","450","1412","1","1","1","1","51"
"2025/04/06","22:16:03","260","254","394","260","252","451","1412","1","1","1","1","47"
"2025/04/06","22:17:03","260","255","388","260","252","450","1412","1","1","1","1","51"
"2025/04/06","22:18:03","260","255","382","260","253","442","1412","1","1","1","1","12"
"2025/04/06","22:19:03","260","255","378","260","254","424","1412","1","1","1","1","1"
"2025/04/06","22:20:03","260","255","374","260","254","411","1412","1","1","1","1","1"
"2025/04/06","22:21:03","260","256","378","260","255","400","1412","1","1","1","8","1"
"2025/04/06","22:22:03","260","255","381","260","256","392","1412","1","1","1","64","1"
"2025/04/06","22:23:03","260","256","387","260","256","385","1412","1","1","1","45","1"
"2025/04/06","22:24:03","260","256","394","260","257","378","1412","1","1","1","37","1"
"2025/04/06","22:25:03","260","256","399","260","257","372","1412","1","1","1","78","1"
"2025/04/06","22:26:03","260","256","405","260","257","367","1412","1","1","1","79","1"
"2025/04/06","22:27:03","260","256","410","260","258","363","1412","1","1","1","62","1"
"2025/04/06","22:28:03","260","256","414","260","258","358","1412","1","1","1","37","1"
"2025/04/06","22:29:03","260","256","419","260","258","355","1412","1","1","1","44","1"
"2025/04/06","22:30:03","260","256","422","260","258","351","1412","1","1","1","34","1"
"2025/04/06","22:31:03","260","256","424","260","258","348","1412","1","1","1","26","1"
"2025/04/06","22:32:03","260","256","421","260","258","344","1412","1","1","1","1","1"
"2025/04/06","22:33:03","260","256","419","260","258","342","1412","1","1","1","2","1"
"2025/04/06","22:34:03","260","257","412","260","257","339","1412","1","1","1","7","1"
"2025/04/06","22:35:03","260","257","409","260","257","336","1412","1","1","1","22","1"
"2025/04/06","22:36:03","260","257","404","260","257","334","1412","1","1","1","28","40"
"2025/04/06","22:37:03","260","257","399","260","256","350","1412","1","1","1","2","100"
"2025/04/06","22:38:03","260","257","392","260","256","368","1412","1","1","1","17","100"
"2025/04/06","22:39:03","260","258","390","260","256","380","1412","1","1","1","1","100"
"2025/04/06","22:40:03","260","258","389","260","255","389","1412","1","1","1","1","100"
"2025/04/06","22:41:03","260","258","385","260","255","397","1412","1","1","1","7","100"
"2025/04/06","22:42:03","260","258","383","260","255","404","1412","1","1","1","37","100"
"2025/04/06","22:43:03","260","258","385","260","255","409","1412","1","1","1","48","100"
"2025/04/06","22:44:03","260","258","388","260","255","414","1412","1","1","1","33","100"
"2025/04/06","22:45:03","260","258","390","260","254","419","1412","1","1","1","13","100"
"2025/04/06","22:46:03","260","258","390","260","255","424","1412","1","1","1","28","100"
"2025/04/06","22:47:03","260","258","394","260","255","427","1412","1","1","1","30","100"
"2025/04/06","22:48:03","260","258","396","260","255","430","1412","1","1","1","27","100"
"2025/04/06","22:49:03","260","258","397","260","255","433","1412","1","1","1","25","100"
"2025/04/06","22:50:03","260","258","400","260","255","437","1412","1","1","1","22","100"
"2025/04/06","22:51:03","260","258","402","260","256","438","1412","1","1","1","11","60"
"2025/04/06","22:52:03","260","258","401","260","256","426","1412","1","1","1","1","10"
"2025/04/06","22:53:03","260","258","400","260","256","408","1412","1","1","1","6","1"
"2025/04/06","22:54:03","260","258","398","260","257","394","1412","1","1","1","9","1"
"2025/04/06","22:55:03","260","258","398","260","257","384","2030","1","1","1","2","1"
"2025/04/06","22:56:03","260","259","394","260","258","377","2030","1","1","1","2","1"
"2025/04/06","22:57:03","260","259","390","260","258","370","2030","1","1","1","3","1"
"2025/04/06","22:58:03","260","259","385","260","258","364","2030","1","1","1","4","1"
"2025/04/06","22:59:03","260","259","383","260","258","359","2030","1","1","1","2","1"
"2025/04/06","23:00:03","260","259","380","260","258","355","2030","1","1","1","2","1"
"2025/04/06","23:01:03","260","259","379","260","259","351","2030","1","1","1","1","1"
"2025/04/06","23:02:03","260","259","377","260","258","346","2030","1","1","1","3","1"
"2025/04/06","23:03:03","260","259","374","260","258","344","2030","1","1","1","17","1"
"2025/04/06","23:04:03","260","259","371","260","258","340","2000","0","1","0","1","1"
"2025/04/06","23:05:03","260","259","366","260","258","338","2000","0","1","0","1","41"
"2025/04/06","23:06:03","260","260","362","260","258","347","2000","0","1","0","1","83"
"2025/04/06","23:07:03","260","259","359","260","258","364","2000","0","1","0","20","7"
"2025/04/06","23:08:03","260","259","367","260","257","355","2000","0","1","0","2","1"
"2025/04/06","23:09:03","260","259","366","260","257","355","2000","0","1","0","1","85"
"2025/04/06","23:10:03","260","259","360","260","257","367","2000","0","1","0","1","1"
"2025/04/06","23:11:03","260","259","361","260","257","356","2000","0","1","0","100","1"
"2025/04/06","23:12:03","260","259","368","260","256","358","2000","0","1","0","1","82"
"2025/04/06","23:13:03","260","259","362","260","256","367","2000","0","1","0","1","1"
"2025/04/06","23:14:03","260","259","359","260","256","356","2000","0","1","0","96","1"
"2025/04/06","23:15:03","260","258","367","260","256","360","2000","0","1","0","1","79"
"2025/04/06","23:16:03","260","258","362","260","256","368","2000","0","1","0","1","1"
"2025/04/06","23:17:03","260","258","360","260","256","356","2000","0","1","0","100","1"
"2025/04/06","23:18:03","260","258","366","260","255","363","2000","0","1","0","1","69"
"2025/04/06","23:19:03","260","257","360","260","255","367","2000","0","1","0","72","1"
"2025/04/06","23:20:03","260","257","366","260","255","356","2000","0","1","0","1","62"
"2025/04/06","23:21:03","260","257","361","260","255","366","2000","0","1","0","4","53"
"2025/04/06","23:22:03","260","256","364","260","255","364","2000","0","1","0","2","1"
"2025/04/06","23:23:03","260","256","361","260","255","355","2000","0","1","0","9","94"
"2025/04/06","23:24:03","260","256","361","260","255","369","2000","0","1","0","6","36"
"2025/04/06","23:25:03","260","255","361","260","255","362","2000","0","1","0","7","1"
"2025/04/06","23:26:03","260","255","361","260","255","358","2000","0","1","0","5","82"
"2025/04/06","23:27:03","260","255","361","260","255","369","2000","0","1","0","5","2"
"2025/04/06","23:28:03","260","255","360","260","255","358","2000","0","1","0","8","3"
"2025/04/06","23:29:03","260","254","360","260","255","364","2000","0","1","0","8","49"
"2025/04/06","23:30:03","260","254","360","260","255","364","2000","0","1","0","8","1"
"2025/04/06","23:31:03","260","254","363","260","255","358","2000","1","1","1","100","65"
"2025/04/06","23:32:03","260","253","369","260","255","366","2000","1","1","1","100","19"
"2025/04/06","23:33:03","260","253","375","260","255","359","2000","1","1","1","91","47"
"2025/04/06","23:34:03","260","253","379","260","255","362","2000","1","1","1","78","27"
"2025/04/06","23:35:03","260","252","384","260","255","360","2000","1","1","1","64","32"
"2025/04/06","23:36:03","260","252","387","260","255","359","2000","1","1","1","53","34"
"2025/04/06","23:37:03","260","252","389","260","254","360","2000","1","1","1","46","32"
"2025/04/06","23:38:03","260","251","391","260","254","360","2101","1","1","1","40","32"
"2025/04/06","23:39:03","260","251","392","260","254","363","2101","1","1","1","37","100"
"2025/04/06","23:40:03","260","251","392","260","254","375","2101","1","1","1","37","100"
"2025/04/06","23:41:03","260","250","393","263","254","383","2200","1","1","1","36","100"
"2025/04/06","23:42:03","260","250","393","263","254","389","2200","1","1","1","35","100"
"2025/04/06","23:43:03","260","250","393","263","254","394","2200","1","1","1","35","100"
"2025/04/06","23:44:03","260","250","394","263","254","397","2200","1","1","1","34","100"
"2025/04/06","23:45:03","260","250","394","263","253","399","2200","1","1","1","34","100"
"2025/04/06","23:46:03","260","249","394","263","253","401","2300","1","1","1","34","100"
"2025/04/06","23:47:03","260","249","395","263","253","403","2300","1","1","1","65","100"
"2025/04/06","23:48:03","260","249","394","263","252","405","2300","1","1","1","33","100"
"2025/04/06","23:49:03","260","249","394","263","252","406","2300","1","1","1","34","100"
"2025/04/06","23:50:03","260","249","394","263","252","407","2300","1","1","1","33","100"
"2025/04/06","23:51:03","260","249","394","263","251","408","2300","1","1","1","33","100"
"2025/04/06","23:52:03","260","249","395","263","251","408","2300","1","1","1","31","100"
"2025/04/06","23:53:03","260","249","395","263","251","409","2300","1","1","1","29","100"
"2025/04/06","23:54:03","260","249","395","263","250","409","2200","1","1","1","29","100"
"2025/04/06","23:55:03","260","249","395","263","250","410","2200","1","1","1","30","100"
"2025/04/06","23:56:03","260","249","395","263","250","411","2200","1","1","1","30","100"
"2025/04/06","23:57:03","260","249","396","263","249","411","2200","1","1","1","29","100"
"2025/04/06","23:58:03","260","249","395","263","249","411","2200","1","1","1","31","100"
"2025/04/06","23:59:03","260","249","395","263","248","411","2200","1","1","1","30","100"
